timestamp,number_of_swaps,is_holiday,is_weekend,season
12/6/2015 16:00,1156,0,1,3
12/6/2015 17:00,980,0,1,3
12/6/2015 18:00,930,0,1,3
12/6/2015 19:00,518,0,1,3
12/6/2015 20:00,456,0,1,3
12/6/2015 21:00,372,0,1,3
12/6/2015 22:00,330,0,1,3
12/6/2015 23:00,227,0,1,3
12/7/2015 0:00,132,0,0,3
12/7/2015 1:00,78,0,0,3
12/7/2015 2:00,54,0,0,3
12/7/2015 3:00,27,0,0,3
12/7/2015 4:00,29,0,0,3
12/7/2015 5:00,119,0,0,3
12/7/2015 6:00,548,0,0,3
12/7/2015 7:00,1900,0,0,3
12/7/2015 8:00,3999,0,0,3
12/7/2015 9:00,1659,0,0,3
12/7/2015 10:00,859,0,0,3
12/7/2015 11:00,750,0,0,3
12/7/2015 12:00,956,0,0,3
12/7/2015 13:00,964,0,0,3
12/7/2015 14:00,922,0,0,3
12/7/2015 15:00,1096,0,0,3
12/7/2015 16:00,1455,0,0,3
12/7/2015 17:00,2886,0,0,3
12/7/2015 18:00,2952,0,0,3
12/7/2015 19:00,1710,0,0,3
12/7/2015 20:00,1066,0,0,3
12/7/2015 21:00,711,0,0,3
12/7/2015 22:00,536,0,0,3
12/7/2015 23:00,326,0,0,3
12/8/2015 0:00,187,0,0,3
12/8/2015 1:00,91,0,0,3
12/8/2015 2:00,44,0,0,3
12/8/2015 3:00,44,0,0,3
12/8/2015 4:00,24,0,0,3
12/8/2015 5:00,96,0,0,3
12/8/2015 6:00,474,0,0,3
12/8/2015 7:00,1676,0,0,3
12/8/2015 8:00,3002,0,0,3
12/8/2015 9:00,1400,0,0,3
12/8/2015 10:00,843,0,0,3
12/8/2015 11:00,678,0,0,3
12/8/2015 12:00,796,0,0,3
12/8/2015 13:00,988,0,0,3
12/8/2015 14:00,986,0,0,3
12/8/2015 15:00,991,0,0,3
12/8/2015 16:00,1376,0,0,3
12/8/2015 17:00,2819,0,0,3
12/8/2015 18:00,2724,0,0,3
12/8/2015 19:00,1547,0,0,3
12/8/2015 20:00,1064,0,0,3
12/8/2015 21:00,651,0,0,3
12/8/2015 22:00,564,0,0,3
12/8/2015 23:00,365,0,0,3
12/9/2015 0:00,180,0,0,3
12/9/2015 1:00,113,0,0,3
12/9/2015 2:00,79,0,0,3
12/9/2015 3:00,58,0,0,3
12/9/2015 4:00,51,0,0,3
12/9/2015 5:00,94,0,0,3
12/9/2015 6:00,574,0,0,3
12/9/2015 7:00,2004,0,0,3
12/9/2015 8:00,4208,0,0,3
12/9/2015 9:00,2130,0,0,3
12/9/2015 10:00,974,0,0,3
12/9/2015 11:00,947,0,0,3
12/9/2015 12:00,1141,0,0,3
12/9/2015 13:00,1239,0,0,3
12/9/2015 14:00,1048,0,0,3
12/9/2015 15:00,1189,0,0,3
12/9/2015 16:00,1497,0,0,3
12/9/2015 17:00,2771,0,0,3
12/9/2015 18:00,2738,0,0,3
12/9/2015 19:00,1549,0,0,3
12/9/2015 20:00,987,0,0,3
12/9/2015 21:00,791,0,0,3
12/9/2015 22:00,688,0,0,3
12/9/2015 23:00,512,0,0,3
12/10/2015 0:00,321,0,0,3
12/10/2015 1:00,190,0,0,3
12/10/2015 2:00,101,0,0,3
12/10/2015 3:00,53,0,0,3
12/10/2015 4:00,51,0,0,3
12/10/2015 5:00,107,0,0,3
12/10/2015 6:00,554,0,0,3
12/10/2015 7:00,1944,0,0,3
12/10/2015 8:00,4091,0,0,3
12/10/2015 9:00,2202,0,0,3
12/10/2015 10:00,949,0,0,3
12/10/2015 11:00,615,0,0,3
12/10/2015 12:00,971,0,0,3
12/10/2015 13:00,985,0,0,3
12/10/2015 14:00,869,0,0,3
12/10/2015 15:00,1014,0,0,3
12/10/2015 16:00,1396,0,0,3
12/10/2015 17:00,2471,0,0,3
12/10/2015 18:00,1865,0,0,3
12/10/2015 19:00,1046,0,0,3
12/10/2015 20:00,467,0,0,3
12/10/2015 21:00,274,0,0,3
12/10/2015 22:00,226,0,0,3
12/10/2015 23:00,353,0,0,3
12/11/2015 0:00,350,0,0,3
12/11/2015 1:00,272,0,0,3
12/11/2015 2:00,139,0,0,3
12/11/2015 3:00,80,0,0,3
12/11/2015 4:00,76,0,0,3
12/11/2015 5:00,111,0,0,3
12/11/2015 6:00,498,0,0,3
12/11/2015 7:00,1588,0,0,3
12/11/2015 8:00,3452,0,0,3
12/11/2015 9:00,1999,0,0,3
12/11/2015 10:00,966,0,0,3
12/11/2015 11:00,911,0,0,3
12/11/2015 12:00,1133,0,0,3
12/11/2015 13:00,1071,0,0,3
12/11/2015 14:00,798,0,0,3
12/11/2015 15:00,847,0,0,3
12/11/2015 16:00,1333,0,0,3
12/11/2015 17:00,2326,0,0,3
12/11/2015 18:00,1953,0,0,3
12/11/2015 19:00,1142,0,0,3
12/11/2015 20:00,737,0,0,3
12/11/2015 21:00,525,0,0,3
12/11/2015 22:00,479,0,0,3
12/11/2015 23:00,473,0,0,3
12/12/2015 0:00,507,0,1,3
12/12/2015 1:00,461,0,1,3
12/12/2015 6:00,110,0,1,3
12/12/2015 7:00,207,0,1,3
12/12/2015 8:00,396,0,1,3
12/12/2015 9:00,716,0,1,3
12/12/2015 10:00,1033,0,1,3
12/12/2015 11:00,1100,0,1,3
12/12/2015 12:00,1308,0,1,3
12/12/2015 13:00,1409,0,1,3
12/12/2015 14:00,1359,0,1,3
12/12/2015 15:00,1304,0,1,3
12/12/2015 16:00,1056,0,1,3
12/12/2015 17:00,1021,0,1,3
12/12/2015 18:00,946,0,1,3
12/12/2015 19:00,778,0,1,3
12/12/2015 20:00,668,0,1,3
12/12/2015 21:00,513,0,1,3
12/12/2015 22:00,454,0,1,3
12/12/2015 23:00,469,0,1,3
12/13/2015 0:00,372,0,1,3
12/13/2015 1:00,277,0,1,3
12/13/2015 2:00,194,0,1,3
12/13/2015 3:00,156,0,1,3
12/13/2015 4:00,85,0,1,3
12/13/2015 5:00,49,0,1,3
12/13/2015 6:00,78,0,1,3
12/13/2015 7:00,110,0,1,3
12/13/2015 8:00,175,0,1,3
12/13/2015 9:00,331,0,1,3
12/13/2015 10:00,628,0,1,3
12/13/2015 11:00,756,0,1,3
12/13/2015 12:00,990,0,1,3
12/13/2015 13:00,1128,0,1,3
12/13/2015 14:00,1202,0,1,3
12/13/2015 15:00,1060,0,1,3
12/13/2015 16:00,971,0,1,3
12/13/2015 17:00,846,0,1,3
12/13/2015 18:00,817,0,1,3
12/13/2015 19:00,601,0,1,3
12/13/2015 20:00,499,0,1,3
12/13/2015 21:00,346,0,1,3
12/13/2015 22:00,339,0,1,3
12/13/2015 23:00,281,0,1,3
12/14/2015 0:00,157,0,0,3
12/14/2015 1:00,69,0,0,3
12/14/2015 2:00,46,0,0,3
12/14/2015 3:00,40,0,0,3
12/14/2015 4:00,40,0,0,3
12/14/2015 5:00,97,0,0,3
12/14/2015 6:00,538,0,0,3
12/14/2015 7:00,1808,0,0,3
12/14/2015 8:00,3761,0,0,3
12/14/2015 9:00,1909,0,0,3
12/14/2015 10:00,783,0,0,3
12/14/2015 11:00,763,0,0,3
12/14/2015 12:00,946,0,0,3
12/14/2015 13:00,1057,0,0,3
12/14/2015 14:00,947,0,0,3
12/14/2015 15:00,1081,0,0,3
12/14/2015 16:00,1090,0,0,3
12/14/2015 17:00,2687,0,0,3
12/14/2015 18:00,2696,0,0,3
12/14/2015 19:00,1579,0,0,3
12/14/2015 20:00,890,0,0,3
12/14/2015 21:00,429,0,0,3
12/14/2015 22:00,220,0,0,3
12/14/2015 23:00,202,0,0,3
12/15/2015 0:00,159,0,0,3
12/15/2015 1:00,87,0,0,3
12/15/2015 2:00,68,0,0,3
12/15/2015 3:00,31,0,0,3
12/15/2015 4:00,30,0,0,3
12/15/2015 5:00,105,0,0,3
12/15/2015 6:00,553,0,0,3
12/15/2015 7:00,1794,0,0,3
12/15/2015 8:00,3722,0,0,3
12/15/2015 9:00,1899,0,0,3
12/15/2015 10:00,907,0,0,3
12/15/2015 11:00,756,0,0,3
12/15/2015 12:00,991,0,0,3
12/15/2015 13:00,877,0,0,3
12/15/2015 14:00,918,0,0,3
12/15/2015 15:00,737,0,0,3
12/15/2015 16:00,853,0,0,3
12/15/2015 17:00,1130,0,0,3
12/15/2015 18:00,1631,0,0,3
12/15/2015 19:00,809,0,0,3
12/15/2015 20:00,705,0,0,3
12/15/2015 21:00,535,0,0,3
12/15/2015 22:00,482,0,0,3
12/15/2015 23:00,422,0,0,3
12/16/2015 0:00,225,0,0,3
12/16/2015 1:00,119,0,0,3
12/16/2015 2:00,67,0,0,3
12/16/2015 3:00,55,0,0,3
12/16/2015 4:00,46,0,0,3
12/16/2015 5:00,82,0,0,3
12/16/2015 6:00,556,0,0,3
12/16/2015 7:00,1797,0,0,3
12/16/2015 8:00,3771,0,0,3
12/16/2015 9:00,2066,0,0,3
12/16/2015 10:00,873,0,0,3
12/16/2015 11:00,857,0,0,3
12/16/2015 12:00,1003,0,0,3
12/16/2015 13:00,1044,0,0,3
12/16/2015 14:00,883,0,0,3
12/16/2015 15:00,1060,0,0,3
12/16/2015 16:00,1385,0,0,3
12/16/2015 17:00,2483,0,0,3
12/16/2015 18:00,2580,0,0,3
12/16/2015 19:00,1538,0,0,3
12/16/2015 20:00,1033,0,0,3
12/16/2015 21:00,754,0,0,3
12/16/2015 22:00,731,0,0,3
12/16/2015 23:00,550,0,0,3
12/17/2015 0:00,375,0,0,3
12/17/2015 1:00,213,0,0,3
12/17/2015 2:00,206,0,0,3
12/17/2015 3:00,108,0,0,3
12/17/2015 4:00,60,0,0,3
12/17/2015 5:00,125,0,0,3
12/17/2015 6:00,548,0,0,3
12/17/2015 7:00,1870,0,0,3
12/17/2015 8:00,3910,0,0,3
12/17/2015 9:00,2147,0,0,3
12/17/2015 10:00,1012,0,0,3
12/17/2015 11:00,888,0,0,3
12/17/2015 12:00,1191,0,0,3
12/17/2015 13:00,1222,0,0,3
12/17/2015 14:00,1061,0,0,3
12/17/2015 15:00,1126,0,0,3
12/17/2015 16:00,1210,0,0,3
12/17/2015 17:00,2169,0,0,3
12/17/2015 18:00,2096,0,0,3
12/17/2015 19:00,1371,0,0,3
12/17/2015 20:00,900,0,0,3
12/17/2015 21:00,705,0,0,3
12/17/2015 22:00,651,0,0,3
12/17/2015 23:00,640,0,0,3
12/18/2015 0:00,464,0,0,3
12/18/2015 1:00,335,0,0,3
12/18/2015 2:00,242,0,0,3
12/18/2015 3:00,149,0,0,3
12/18/2015 4:00,105,0,0,3
12/18/2015 5:00,116,0,0,3
12/18/2015 6:00,459,0,0,3
12/18/2015 7:00,1535,0,0,3
12/18/2015 8:00,3343,0,0,3
12/18/2015 9:00,2086,0,0,3
12/18/2015 10:00,1040,0,0,3
12/18/2015 11:00,1045,0,0,3
12/18/2015 12:00,1289,0,0,3
12/18/2015 13:00,1360,0,0,3
12/18/2015 14:00,1179,0,0,3
12/18/2015 15:00,1241,0,0,3
12/18/2015 16:00,1615,0,0,3
12/18/2015 17:00,2224,0,0,3
12/18/2015 18:00,2065,0,0,3
12/18/2015 19:00,1278,0,0,3
12/18/2015 20:00,762,0,0,3
12/18/2015 21:00,601,0,0,3
12/18/2015 22:00,610,0,0,3
12/18/2015 23:00,587,0,0,3
12/19/2015 0:00,484,0,1,3
12/19/2015 1:00,508,0,1,3
12/19/2015 2:00,404,0,1,3
12/19/2015 3:00,302,0,1,3
12/19/2015 4:00,167,0,1,3
12/19/2015 5:00,109,0,1,3
12/19/2015 6:00,127,0,1,3
12/19/2015 7:00,197,0,1,3
12/19/2015 8:00,394,0,1,3
12/19/2015 9:00,660,0,1,3
12/19/2015 10:00,1051,0,1,3
12/19/2015 11:00,1314,0,1,3
12/19/2015 12:00,1543,0,1,3
12/19/2015 13:00,1597,0,1,3
12/19/2015 14:00,1653,0,1,3
12/19/2015 15:00,1614,0,1,3
12/19/2015 16:00,1298,0,1,3
12/19/2015 17:00,1199,0,1,3
12/19/2015 18:00,1064,0,1,3
12/19/2015 19:00,828,0,1,3
12/19/2015 20:00,652,0,1,3
12/19/2015 21:00,527,0,1,3
12/19/2015 22:00,575,0,1,3
12/19/2015 23:00,487,0,1,3
12/20/2015 0:00,543,0,1,3
12/20/2015 1:00,419,0,1,3
12/20/2015 2:00,349,0,1,3
12/20/2015 3:00,280,0,1,3
12/20/2015 4:00,164,0,1,3
12/20/2015 5:00,129,0,1,3
12/20/2015 6:00,120,0,1,3
12/20/2015 7:00,133,0,1,3
12/20/2015 8:00,238,0,1,3
12/20/2015 9:00,505,0,1,3
12/20/2015 10:00,807,0,1,3
12/20/2015 11:00,909,0,1,3
12/20/2015 12:00,1202,0,1,3
12/20/2015 13:00,1306,0,1,3
12/20/2015 14:00,1333,0,1,3
12/20/2015 15:00,783,0,1,3
12/20/2015 16:00,690,0,1,3
12/20/2015 17:00,582,0,1,3
12/20/2015 18:00,636,0,1,3
12/20/2015 19:00,512,0,1,3
12/20/2015 20:00,431,0,1,3
12/20/2015 21:00,370,0,1,3
12/20/2015 22:00,343,0,1,3
12/20/2015 23:00,276,0,1,3
12/21/2015 0:00,206,0,0,3
12/21/2015 1:00,122,0,0,3
12/21/2015 2:00,70,0,0,3
12/21/2015 3:00,45,0,0,3
12/21/2015 4:00,40,0,0,3
12/21/2015 5:00,77,0,0,3
12/21/2015 6:00,360,0,0,3
12/21/2015 7:00,1184,0,0,3
12/21/2015 8:00,2615,0,0,3
12/21/2015 9:00,1610,0,0,3
12/21/2015 10:00,927,0,0,3
12/21/2015 11:00,886,0,0,3
12/21/2015 12:00,637,0,0,3
12/21/2015 13:00,602,0,0,3
12/21/2015 14:00,524,0,0,3
12/21/2015 15:00,599,0,0,3
12/21/2015 16:00,993,0,0,3
12/21/2015 17:00,2031,0,0,3
12/21/2015 18:00,1723,0,0,3
12/21/2015 19:00,1037,0,0,3
12/21/2015 20:00,616,0,0,3
12/21/2015 21:00,428,0,0,3
12/21/2015 22:00,497,0,0,3
12/21/2015 23:00,307,0,0,3
12/22/2015 0:00,194,0,0,3
12/22/2015 1:00,93,0,0,3
12/22/2015 2:00,84,0,0,3
12/22/2015 3:00,35,0,0,3
12/22/2015 4:00,53,0,0,3
12/22/2015 5:00,86,0,0,3
12/22/2015 6:00,326,0,0,3
12/22/2015 7:00,1055,0,0,3
12/22/2015 8:00,2350,0,0,3
12/22/2015 9:00,1314,0,0,3
12/22/2015 10:00,850,0,0,3
12/22/2015 11:00,697,0,0,3
12/22/2015 12:00,944,0,0,3
12/22/2015 13:00,985,0,0,3
12/22/2015 14:00,977,0,0,3
12/22/2015 15:00,1025,0,0,3
12/22/2015 16:00,1338,0,0,3
12/22/2015 17:00,1913,0,0,3
12/22/2015 18:00,1374,0,0,3
12/22/2015 19:00,734,0,0,3
12/22/2015 20:00,471,0,0,3
12/22/2015 21:00,190,0,0,3
12/22/2015 22:00,174,0,0,3
12/22/2015 23:00,196,0,0,3
12/23/2015 0:00,157,0,0,3
12/23/2015 1:00,100,0,0,3
12/23/2015 2:00,91,0,0,3
12/23/2015 3:00,51,0,0,3
12/23/2015 4:00,56,0,0,3
12/23/2015 5:00,66,0,0,3
12/23/2015 6:00,304,0,0,3
12/23/2015 7:00,862,0,0,3
12/23/2015 8:00,1896,0,0,3
12/23/2015 9:00,1243,0,0,3
12/23/2015 10:00,854,0,0,3
12/23/2015 11:00,994,0,0,3
12/23/2015 12:00,1224,0,0,3
12/23/2015 13:00,1314,0,0,3
12/23/2015 14:00,1253,0,0,3
12/23/2015 15:00,1272,0,0,3
12/23/2015 16:00,1434,0,0,3
12/23/2015 17:00,1642,0,0,3
12/23/2015 18:00,1248,0,0,3
12/23/2015 19:00,806,0,0,3
12/23/2015 20:00,504,0,0,3
12/23/2015 21:00,394,0,0,3
12/23/2015 22:00,391,0,0,3
12/23/2015 23:00,295,0,0,3
12/24/2015 0:00,175,0,0,3
12/24/2015 1:00,159,0,0,3
12/24/2015 2:00,104,0,0,3
12/24/2015 3:00,74,0,0,3
12/24/2015 4:00,66,0,0,3
12/24/2015 5:00,70,0,0,3
12/24/2015 6:00,176,0,0,3
12/24/2015 7:00,409,0,0,3
12/24/2015 8:00,898,0,0,3
12/24/2015 9:00,738,0,0,3
12/24/2015 10:00,479,0,0,3
12/24/2015 11:00,266,0,0,3
12/24/2015 12:00,385,0,0,3
12/24/2015 13:00,734,0,0,3
12/24/2015 14:00,850,0,0,3
12/24/2015 15:00,759,0,0,3
12/24/2015 16:00,583,0,0,3
12/24/2015 17:00,495,0,0,3
12/24/2015 18:00,347,0,0,3
12/24/2015 19:00,266,0,0,3
12/24/2015 20:00,211,0,0,3
12/24/2015 21:00,223,0,0,3
12/24/2015 22:00,234,0,0,3
12/24/2015 23:00,207,0,0,3
12/25/2015 0:00,227,1,0,3
12/25/2015 1:00,321,1,0,3
12/25/2015 2:00,161,1,0,3
12/25/2015 3:00,100,1,0,3
12/25/2015 4:00,64,1,0,3
12/25/2015 5:00,65,1,0,3
12/25/2015 6:00,126,1,0,3
12/25/2015 7:00,205,1,0,3
12/25/2015 8:00,330,1,0,3
12/25/2015 9:00,784,1,0,3
12/25/2015 10:00,992,1,0,3
12/25/2015 11:00,1439,1,0,3
12/25/2015 12:00,2205,1,0,3
12/25/2015 13:00,2374,1,0,3
12/25/2015 14:00,2194,1,0,3
12/25/2015 15:00,2127,1,0,3
12/25/2015 16:00,1991,1,0,3
12/25/2015 17:00,1680,1,0,3
12/25/2015 18:00,1256,1,0,3
12/25/2015 19:00,1033,1,0,3
12/25/2015 20:00,877,1,0,3
12/25/2015 21:00,813,1,0,3
12/25/2015 22:00,622,1,0,3
12/25/2015 23:00,437,1,0,3
12/26/2015 0:00,335,0,1,3
12/26/2015 1:00,220,0,1,3
12/26/2015 2:00,135,0,1,3
12/26/2015 3:00,82,0,1,3
12/26/2015 4:00,49,0,1,3
12/26/2015 5:00,63,0,1,3
12/26/2015 6:00,111,0,1,3
12/26/2015 7:00,140,0,1,3
12/26/2015 8:00,261,0,1,3
12/26/2015 9:00,439,0,1,3
12/26/2015 10:00,649,0,1,3
12/26/2015 11:00,808,0,1,3
12/26/2015 12:00,866,0,1,3
12/26/2015 13:00,918,0,1,3
12/26/2015 14:00,925,0,1,3
12/26/2015 15:00,812,0,1,3
12/26/2015 16:00,649,0,1,3
12/26/2015 17:00,549,0,1,3
12/26/2015 18:00,519,0,1,3
12/26/2015 19:00,414,0,1,3
12/26/2015 20:00,348,0,1,3
12/26/2015 21:00,331,0,1,3
12/26/2015 22:00,378,0,1,3
12/26/2015 23:00,229,0,1,3
12/27/2015 0:00,189,0,1,3
12/27/2015 1:00,151,0,1,3
12/27/2015 2:00,107,0,1,3
12/27/2015 3:00,96,0,1,3
12/27/2015 4:00,46,0,1,3
12/27/2015 5:00,57,0,1,3
12/27/2015 6:00,55,0,1,3
12/27/2015 7:00,72,0,1,3
12/27/2015 8:00,152,0,1,3
12/27/2015 9:00,289,0,1,3
12/27/2015 10:00,493,0,1,3
12/27/2015 11:00,585,0,1,3
12/27/2015 12:00,699,0,1,3
12/27/2015 13:00,743,0,1,3
12/27/2015 14:00,894,0,1,3
12/27/2015 15:00,836,0,1,3
12/27/2015 16:00,736,0,1,3
12/27/2015 17:00,618,0,1,3
12/27/2015 18:00,575,0,1,3
12/27/2015 19:00,497,0,1,3
12/27/2015 20:00,467,0,1,3
12/27/2015 21:00,369,0,1,3
12/27/2015 22:00,365,0,1,3
12/27/2015 23:00,287,0,1,3
12/28/2015 0:00,225,1,0,3
12/28/2015 1:00,152,1,0,3
12/28/2015 2:00,109,1,0,3
12/28/2015 3:00,95,1,0,3
12/28/2015 4:00,78,1,0,3
12/28/2015 5:00,45,1,0,3
12/28/2015 6:00,68,1,0,3
12/28/2015 7:00,118,1,0,3
12/28/2015 8:00,226,1,0,3
12/28/2015 9:00,445,1,0,3
12/28/2015 10:00,729,1,0,3
12/28/2015 11:00,1072,1,0,3
12/28/2015 12:00,1351,1,0,3
12/28/2015 13:00,1529,1,0,3
12/28/2015 14:00,1449,1,0,3
12/28/2015 15:00,1343,1,0,3
12/28/2015 16:00,1019,1,0,3
12/28/2015 17:00,809,1,0,3
12/28/2015 18:00,724,1,0,3
12/28/2015 19:00,520,1,0,3
12/28/2015 20:00,526,1,0,3
12/28/2015 21:00,453,1,0,3
12/28/2015 22:00,356,1,0,3
12/28/2015 23:00,291,1,0,3
12/29/2015 0:00,156,0,0,3
12/29/2015 1:00,88,0,0,3
12/29/2015 2:00,89,0,0,3
12/29/2015 3:00,46,0,0,3
12/29/2015 4:00,30,0,0,3
12/29/2015 5:00,41,0,0,3
12/29/2015 6:00,154,0,0,3
12/29/2015 7:00,401,0,0,3
12/29/2015 8:00,883,0,0,3
12/29/2015 9:00,790,0,0,3
12/29/2015 10:00,739,0,0,3
12/29/2015 11:00,935,0,0,3
12/29/2015 12:00,1155,0,0,3
12/29/2015 13:00,1403,0,0,3
12/29/2015 14:00,1409,0,0,3
12/29/2015 15:00,1346,0,0,3
12/29/2015 16:00,1278,0,0,3
12/29/2015 17:00,1299,0,0,3
12/29/2015 18:00,981,0,0,3
12/29/2015 19:00,663,0,0,3
12/29/2015 20:00,488,0,0,3
12/29/2015 21:00,477,0,0,3
12/29/2015 22:00,451,0,0,3
12/29/2015 23:00,290,0,0,3
12/30/2015 0:00,196,0,0,3
12/30/2015 1:00,141,0,0,3
12/30/2015 2:00,82,0,0,3
12/30/2015 3:00,50,0,0,3
12/30/2015 4:00,35,0,0,3
12/30/2015 5:00,64,0,0,3
12/30/2015 6:00,156,0,0,3
12/30/2015 7:00,458,0,0,3
12/30/2015 8:00,958,0,0,3
12/30/2015 9:00,794,0,0,3
12/30/2015 10:00,778,0,0,3
12/30/2015 11:00,826,0,0,3
12/30/2015 12:00,1114,0,0,3
12/30/2015 13:00,1062,0,0,3
12/30/2015 14:00,937,0,0,3
12/30/2015 15:00,961,0,0,3
12/30/2015 16:00,1024,0,0,3
12/30/2015 17:00,1091,0,0,3
12/30/2015 18:00,763,0,0,3
12/30/2015 19:00,258,0,0,3
12/30/2015 20:00,120,0,0,3
12/30/2015 21:00,153,0,0,3
12/30/2015 22:00,169,0,0,3
12/30/2015 23:00,111,0,0,3
12/31/2015 0:00,102,0,0,3
12/31/2015 1:00,62,0,0,3
12/31/2015 2:00,76,0,0,3
12/31/2015 3:00,53,0,0,3
12/31/2015 4:00,44,0,0,3
12/31/2015 5:00,44,0,0,3
12/31/2015 6:00,135,0,0,3
12/31/2015 7:00,377,0,0,3
12/31/2015 8:00,783,0,0,3
12/31/2015 9:00,675,0,0,3
12/31/2015 10:00,761,0,0,3
12/31/2015 11:00,1079,0,0,3
12/31/2015 12:00,1376,0,0,3
12/31/2015 13:00,1496,0,0,3
12/31/2015 14:00,1473,0,0,3
12/31/2015 15:00,1361,0,0,3
12/31/2015 16:00,1101,0,0,3
12/31/2015 17:00,445,0,0,3
12/31/2015 18:00,349,0,0,3
12/31/2015 19:00,359,0,0,3
12/31/2015 20:00,304,0,0,3
12/31/2015 21:00,369,0,0,3
12/31/2015 22:00,470,0,0,3
12/31/2015 23:00,595,0,0,3
1/1/2016 0:00,786,1,0,3
1/1/2016 1:00,660,1,0,3
1/1/2016 2:00,387,1,0,3
1/1/2016 3:00,294,1,0,3
1/1/2016 4:00,219,1,0,3
1/1/2016 5:00,153,1,0,3
1/1/2016 6:00,120,1,0,3
1/1/2016 7:00,96,1,0,3
1/1/2016 8:00,117,1,0,3
1/1/2016 9:00,165,1,0,3
1/1/2016 10:00,358,1,0,3
1/1/2016 11:00,595,1,0,3
1/1/2016 12:00,745,1,0,3
1/1/2016 13:00,949,1,0,3
1/1/2016 14:00,925,1,0,3
1/1/2016 15:00,606,1,0,3
1/1/2016 16:00,514,1,0,3
1/1/2016 17:00,452,1,0,3
1/1/2016 18:00,431,1,0,3
1/1/2016 19:00,337,1,0,3
1/1/2016 20:00,295,1,0,3
1/1/2016 21:00,249,1,0,3
1/1/2016 22:00,209,1,0,3
1/1/2016 23:00,135,1,0,3
1/2/2016 0:00,102,0,1,3
1/2/2016 1:00,61,0,1,3
1/2/2016 2:00,50,0,1,3
1/2/2016 3:00,46,0,1,3
1/2/2016 4:00,43,0,1,3
1/2/2016 5:00,42,0,1,3
1/2/2016 6:00,43,0,1,3
1/2/2016 7:00,88,0,1,3
1/2/2016 8:00,171,0,1,3
1/2/2016 9:00,364,0,1,3
1/2/2016 10:00,534,0,1,3
1/2/2016 11:00,657,0,1,3
1/2/2016 12:00,810,0,1,3
1/2/2016 13:00,721,0,1,3
1/2/2016 14:00,523,0,1,3
1/2/2016 15:00,483,0,1,3
1/2/2016 16:00,399,0,1,3
1/2/2016 17:00,383,0,1,3
1/2/2016 18:00,324,0,1,3
1/2/2016 19:00,319,0,1,3
1/2/2016 20:00,270,0,1,3
1/2/2016 21:00,240,0,1,3
1/2/2016 22:00,252,0,1,3
1/2/2016 23:00,270,0,1,3
1/3/2016 0:00,153,0,1,3
1/3/2016 1:00,114,0,1,3
1/3/2016 2:00,83,0,1,3
1/3/2016 3:00,65,0,1,3
1/3/2016 4:00,48,0,1,3
1/3/2016 5:00,36,0,1,3
1/3/2016 6:00,48,0,1,3
1/3/2016 7:00,93,0,1,3
1/3/2016 8:00,171,0,1,3
1/3/2016 9:00,273,0,1,3
1/3/2016 10:00,410,0,1,3
1/3/2016 11:00,348,0,1,3
1/3/2016 12:00,241,0,1,3
1/3/2016 13:00,173,0,1,3
1/3/2016 14:00,185,0,1,3
1/3/2016 15:00,316,0,1,3
1/3/2016 16:00,357,0,1,3
1/3/2016 17:00,344,0,1,3
1/3/2016 18:00,375,0,1,3
1/3/2016 19:00,262,0,1,3
1/3/2016 20:00,237,0,1,3
1/3/2016 21:00,228,0,1,3
1/3/2016 22:00,169,0,1,3
1/3/2016 23:00,140,0,1,3
1/4/2016 0:00,81,0,0,3
1/4/2016 1:00,59,0,0,3
1/4/2016 2:00,34,0,0,3
1/4/2016 3:00,25,0,0,3
1/4/2016 4:00,37,0,0,3
1/4/2016 5:00,102,0,0,3
1/4/2016 6:00,454,0,0,3
1/4/2016 7:00,1570,0,0,3
1/4/2016 8:00,3236,0,0,3
1/4/2016 9:00,1347,0,0,3
1/4/2016 10:00,621,0,0,3
1/4/2016 11:00,640,0,0,3
1/4/2016 12:00,764,0,0,3
1/4/2016 13:00,821,0,0,3
1/4/2016 14:00,764,0,0,3
1/4/2016 15:00,865,0,0,3
1/4/2016 16:00,1193,0,0,3
1/4/2016 17:00,2819,0,0,3
1/4/2016 18:00,2439,0,0,3
1/4/2016 19:00,1184,0,0,3
1/4/2016 20:00,614,0,0,3
1/4/2016 21:00,397,0,0,3
1/4/2016 22:00,293,0,0,3
1/4/2016 23:00,174,0,0,3
1/5/2016 0:00,93,0,0,3
1/5/2016 1:00,53,0,0,3
1/5/2016 2:00,47,0,0,3
1/5/2016 3:00,23,0,0,3
1/5/2016 4:00,37,0,0,3
1/5/2016 5:00,86,0,0,3
1/5/2016 6:00,501,0,0,3
1/5/2016 7:00,1803,0,0,3
1/5/2016 8:00,3725,0,0,3
1/5/2016 9:00,1719,0,0,3
1/5/2016 10:00,700,0,0,3
1/5/2016 11:00,645,0,0,3
1/5/2016 12:00,828,0,0,3
1/5/2016 13:00,896,0,0,3
1/5/2016 14:00,820,0,0,3
1/5/2016 15:00,846,0,0,3
1/5/2016 16:00,1315,0,0,3
1/5/2016 17:00,2956,0,0,3
1/5/2016 18:00,2561,0,0,3
1/5/2016 19:00,1367,0,0,3
1/5/2016 20:00,705,0,0,3
1/5/2016 21:00,488,0,0,3
1/5/2016 22:00,383,0,0,3
1/5/2016 23:00,208,0,0,3
1/6/2016 0:00,99,0,0,3
